,,,,,,,,,,,latitude,longitude,group,,
,,,,,,,,,,,40.8394,-73.27962,1,(631) 864-4259,N
,,,,,,,,,,,43.00459,-75.98228,1,(978) 682-2747,N
,,,,,,,,,,,40.77899,-73.56165,1,(516) 334-7352,Y
,,,,,,,,,,,40.716,-73.39313,1,,Y
,,,,,,,,,,,40.77575,-73.91032,1,,N
,,,,,,,,,,,41.62898,-73.69674,1,,Y
,,,,,,,,,,,41.2207,-74.0166,1,,N
,,,,,,,,,,,40.75736,-73.96964,1,,N
,,,,,,,,,,,40.80959,-73.2173,1,(212) 244-4342,Y
,,,,,,,,,,,40.71049,-73.77201,1,(718) 454-2758,Y
,,,,,,,,,,,40.82314,-72.99813,1,(212) 244-4342,N
,,,,,,,,,,,40.81245,-73.90478,1,(212) 862-7945,N
,,,,,,,,,,,40.85371,-73.90868,1,(718) 294-5781,N
,,,,,,,,,,,40.81054,-73.15843,1,(212) 244-4342,N
,,,,,,,,,,,43.21656,-77.44727,1,(585) 671-6299,Y
,,,,,,,,,,,41.3144,-74.1351,1,,Y
,,,,,,,,,,,40.84923,-73.88355,1,(718) 220-4258,N
,,,,,,,,,,,40.74401,-73.97655,1,(212) 532-6169,N
,,,,,,,,,,,42.84255,-73.74742,1,(978) 682-2747,Y
,,,,,,,,,,,40.59932,-73.9529,1,,N
,,,,,,,,,,,40.82347,-73.87394,1,(718) 893-2091,N
,,,,,,,,,,,41.25772,-73.93422,1,,N
,,,,,,,,,,,41.42133,-73.62964,1,,Y
,,,,,,,,,,,41.11578,-74.15192,1,(201) 529-5343,N
,,,,,,,,,,,40.62658,-74.16377,1,,Y
,,,,,,,,,,,40.67265,-73.91196,1,(718) 449-1195,N
,,,,,,,,,,,40.60683,-74.16263,1,(718) 370-1791,N
,,,,,,,,,,,42.85336,-73.34511,1,,Y
,,,,,,,,,,,40.7953,-73.9483,1,(212) 289-1286,N
,,,,,,,,,,,41.28183,-73.92623,1,(914) 788-9050,N
,,,,,,,,,,,41.16593,-73.85633,1,,N
,,,,,,,,,,,40.63535,-73.96802,1,(718) 998-2633,N
,,,,,,,,,,,41.94803,-73.90089,1,,N
,,,,,,,,,,,41.03868,-73.80843,1,(914) 592-5134,N
,,,,,,,,,,,41.03262,-73.75699,1,,N
,,,,,,,,,,,40.82678,-73.10921,1,(631) 981-0626,N
,,,,,,,,,,,42.08016,-73.95949,1,(845) 246-6420,Y
,,,,,,,,,,,43.31571,-73.60973,1,,Y
,,,,,,,,,,,40.67812,-73.89827,1,(718) 453-9850,N
,,,,,,,,,,,40.67688,-73.91608,1,(718) 342-5144,N
,,,,,,,,,,,40.74622,-73.99399,1,(212) 229-2742,N
,,,,,,,,,,,40.85378,-73.89142,1,(718) 220-3338,N
,,,,,,,,,,,40.7368,-73.31994,1,,N
,,,,,,,,,,,40.74949,-73.86975,1,(718) 575-0230,N
,,,,,,,,,,,40.52173,-74.21685,1,(718) 967-5862,N
,,,,,,,,,,,42.11687,-77.94111,1,(585) 593-4288,Y
,,,,,,,,,,,41.11233,-74.10428,1,(845) 504-5298,Y
,,,,,,,,,,,40.64516,-74.02135,1,(718) 743-6555,N
,,,,,,,,,,,40.8208,-73.93737,1,,N
,,,,,,,,,,,40.72189,-73.98473,1,,N
,,,,,,,,,,,42.78396,-73.91314,1,(978) 682-2747,Y
,,,,,,,,,,,40.62884,-74.0228,1,,N
,,,,,,,,,,,40.88078,-73.39697,1,,N
,,,,,,,,,,,40.70746,-73.83623,1,,N
,,,,,,,,,,,42.74607,-73.64169,1,,Y
,,,,,,,,,,,42.42735,-73.68845,1,(518) 758-9821,Y
,,,,,,,,,,,40.80803,-73.94575,1,(212) 368-3778,N
,,,,,,,,,,,40.65038,-73.94942,1,(718) 832-0844,N
,,,,,,,,,,,40.68817,-73.98056,1,,N
,,,,,,,,,,,40.7593,-73.98145,1,,N
,,,,,,,,,,,40.5602,-74.1636,1,(718) 948-5555,Y
,,,,,,,,,,,43.24238,-73.68288,1,,Y
,,,,,,,,,,,43.12933,-77.47778,1,,Y
,,,,,,,,,,,40.64368,-74.07737,1,,N
,,,,,,,,,,,40.7104,-74.00808,1,(516) 741-2894,N
,,,,,,,,,,,43.1485,-78.69734,1,(716) 433-4029,Y
,,,,,,,,,,,40.75485,-73.6249,1,(516) 739-2503,N
,,,,,,,,,,,40.65274,-73.92171,1,,Y
,,,,,,,,,,,40.72531,-73.55028,1,(516) 794-0402,N
,,,,,,,,,,,40.6679,-73.70525,1,(516) 256-7028,N
,,,,,,,,,,,40.74105,-73.49642,1,(631) 665-7866,N
,,,,,,,,,,,40.74567,-73.99837,1,(212) 229-2652,N
,,,,,,,,,,,41.53417,-73.89746,1,,Y
,,,,,,,,,,,40.67528,-73.86582,1,,N
,,,,,,,,,,,42.98477,-77.41485,1,,Y
,,,,,,,,,,,40.71382,-73.9012,1,,N
,,,,,,,,,,,40.68051,-73.75329,1,,N
,,,,,,,,,,,40.8485,-73.16681,1,(516) 935-0506,Y
,,,,,,,,,,,40.59655,-73.75462,1,,N
,,,,,,,,,,,42.98103,-78.85277,1,,Y
,,,,,,,,,,,40.70696,-73.897,1,,N
,,,,,,,,,,,40.74566,-73.71477,1,(718) 397-7162,N
,,,,,,,,,,,40.59657,-73.93359,1,,N
,,,,,,,,,,,40.78124,-73.94916,1,,N
,,,,,,,,,,,40.8292,-73.87611,1,(212) 564-2384,N
,,,,,,,,,,,40.72701,-73.90678,1,(212) 244-4342,N
,,,,,,,,,,,42.65648,-77.05606,1,,Y
,,,,,,,,,,,42.55149,-73.67435,1,,Y
,,,,,,,,,,,42.57967,-73.68086,1,,Y
,,,,,,,,,,,43.06474,-77.31878,1,(315) 986-5946,Y
,,,,,,,,,,,40.83475,-73.38223,1,(631) 673-5287,N
,,,,,,,,,,,43.14611,-77.56,1,,Y
,,,,,,,,,,,40.77085,-73.49438,1,(516) 433-8129,N
,,,,,,,,,,,40.82446,-73.90923,1,(718) 402-6701,N
,,,,,,,,,,,43.04166,-76.13676,1,(978) 682-2747,N
,,,,,,,,,,,40.73364,-74.00304,1,,N
,,,,,,,,,,,42.75439,-73.77245,1,(978) 682-2747,Y
,,,,,,,,,,,40.9693,-73.88292,1,(914) 375-0010,N
,,,,,,,,,,,40.56471,-74.12776,1,,N
,,,,,,,,,,,40.63522,-73.96249,1,(718) 421-4966,N
,,,,,,,,,,,40.75973,-73.96515,1,(212) 838-8831,N
,,,,,,,,,,,40.78652,-73.50293,1,(515) 932-8072,N
,,,,,,,,,,,40.97927,-73.83062,1,(775) 599-0920,N
,,,,,,,,,,,40.94584,-73.88253,1,(914) 969-5700,N
,,,,,,,,,,,40.63719,-74.12756,1,,N
,,,,,,,,,,,43.04901,-75.90244,1,(315) 687-7700,Y
,,,,,,,,,,,40.70215,-73.88068,1,(718) 392-8772,N
,,,,,,,,,,,42.72329,-73.80138,1,(978) 682-2747,Y
,,,,,,,,,,,40.71511,-73.83273,1,,N
,,,,,,,,,,,40.76401,-73.77133,1,(718) 335-0486,N
,,,,,,,,,,,40.74012,-73.97889,1,(646) 489-8050,N
,,,,,,,,,,,40.72725,-74.00559,1,(212) 914-7062,N
,,,,,,,,,,,40.64621,-73.90333,1,(718) 257-6591,N
,,,,,,,,,,,40.80596,-72.84603,1,,N
,,,,,,,,,,,40.73759,-73.79596,1,(718) 397-7162,Y
,,,,,,,,,,,40.86239,-73.84366,1,(973) 663-0966,N
,,,,,,,,,,,40.85547,-73.79137,1,(718) 885-3057,N
,,,,,,,,,,,40.77038,-73.95716,1,(212) 737-4957,N
,,,,,,,,,,,43.09021,-75.75124,1,(315) 697-7160,Y
,,,,,,,,,,,40.59359,-73.94038,1,(718) 743-6555,N
,,,,,,,,,,,40.68436,-73.97866,1,,N
,,,,,,,,,,,40.66908,-73.9865,1,(718) 238-9753,N
,,,,,,,,,,,40.82441,-73.89211,1,(718) 842-3886,N
,,,,,,,,,,,40.61785,-73.95968,1,(718) 449-1195,N
,,,,,,,,,,,42.7703,-73.82152,1,(978) 682-2747,Y
,,,,,,,,,,,40.66163,-73.92036,1,,N
,,,,,,,,,,,40.83556,-73.92098,1,(718) 992-9677,N
,,,,,,,,,,,43.1232,-73.76861,1,,Y
,,,,,,,,,,,43.10006,-73.7485,1,,Y
,,,,,,,,,,,42.95276,-78.69765,1,(716) 634-2306,Y
,,,,,,,,,,,40.71832,-73.9869,1,,N
,,,,,,,,,,,42.6205,-73.7021,1,(978) 682-2747,Y
,,,,,,,,,,,40.6557,-74.00577,1,(718) 832-0844,Y
,,,,,,,,,,,42.80287,-73.95602,1,(518) 346-2489,Y
,,,,,,,,,,,40.85933,-73.62056,1,(516) 674-6757,N
,,,,,,,,,,,40.74657,-73.89079,1,,N
,,,,,,,,,,,40.71415,-74.00866,1,,N
,,,,,,,,,,,41.3916,-73.72352,1,(845) 628-4060,Y
,,,,,,,,,,,44.31144,-74.11667,1,,Y
,,,,,,,,,,,41.32137,-73.85593,1,(914) 526-5561,N
,,,,,,,,,,,40.80445,-73.92218,1,(978) 215-5651,Y
,,,,,,,,,,,40.7305,-73.98328,1,(212) 475-5900,N
,,,,,,,,,,,42.5684,-77.71767,1,,Y
,,,,,,,,,,,40.78573,-73.64909,1,,N
,,,,,,,,,,,40.86588,-73.3641,1,,N
,,,,,,,,,,,40.7421,-73.85413,1,,N
,,,,,,,,,,,40.76749,-73.98968,1,(212) 600-4147,N
,,,,,,,,,,,41.45447,-74.05785,1,,N
,,,,,,,,,,,40.73994,-73.98537,1,,N
,,,,,,,,,,,40.78773,-73.95359,1,(646) 444-2474,N
,,,,,,,,,,,40.69799,-73.62906,1,,Y
,,,,,,,,,,,40.74341,-73.92268,1,(718) 392-8772,N
,,,,,,,,,,,40.74853,-73.97321,1,(646) 489-8050,N
,,,,,,,,,,,40.85912,-73.89857,1,(718) 220-4829,N
,,,,,,,,,,,40.71106,-74.00658,1,(212) 766-6587,N
,,,,,,,,,,,41.7403,-73.91013,1,(845) 471-5455,N
,,,,,,,,,,,43.1325,-77.68826,1,(585) 621-6299,N
,,,,,,,,,,,43.02145,-74.99758,1,(978) 682-2747,N
,,,,,,,,,,,40.73434,-73.87085,1,,N
,,,,,,,,,,,40.86014,-73.11234,1,,N
,,,,,,,,,,,40.76529,-73.86182,1,,N
,,,,,,,,,,,40.76747,-73.86489,1,,N
,,,,,,,,,,,40.6835,-73.87302,1,(718) 453-9850,N
,,,,,,,,,,,43.77731,-75.48145,1,(315) 788-4857,Y
,,,,,,,,,,,40.83901,-73.9149,1,(845) 698-4017,N
,,,,,,,,,,,40.72935,-74.00715,1,,N
,,,,,,,,,,,40.85021,-73.8371,1,(866) 519-1973,Y
,,,,,,,,,,,40.84556,-73.83846,1,(866) 519-1973,Y
,,,,,,,,,,,40.83648,-73.94338,1,,N
,,,,,,,,,,,42.91216,-78.6972,1,(716) 681-0046,Y
,,,,,,,,,,,40.73357,-73.86972,1,,N
,,,,,,,,,,,40.68932,-73.70855,1,(516) 256-0231,N
,,,,,,,,,,,42.16048,-76.87856,1,,Y
,,,,,,,,,,,42.5094,-78.68821,1,,Y
,,,,,,,,,,,42.0754,-78.41152,1,,Y
,,,,,,,,,,,40.70622,-73.53602,1,,N
,,,,,,,,,,,40.88463,-73.26093,1,,N
,,,,,,,,,,,40.78197,-73.8383,1,(212) 244-4342,N
,,,,,,,,,,,40.80005,-73.96559,1,(212) 280-0648,N
,,,,,,,,,,,40.82832,-73.94877,1,(845) 698-4017,N
,,,,,,,,,,,42.73793,-73.76244,1,,N
,,,,,,,,,,,40.71474,-74.00784,1,(212) 619-1221,N
,,,,,,,,,,,40.75772,-73.96324,1,,N
,,,,,,,,,,,40.63901,-73.91927,1,,N
,,,,,,,,,,,40.82517,-72.9821,1,315-4937,Y
,,,,,,,,,,,41.30467,-73.88013,1,(914) 962-2191,N
,,,,,,,,,,,40.85487,-73.92979,1,(212) 568-1034,N
,,,,,,,,,,,44.59732,-75.14812,1,,Y
,,,,,,,,,,,40.76768,-73.52768,1,(516) 931-6888,N
,,,,,,,,,,,42.6421,-73.70012,1,(518) 439-6484,N
,,,,,,,,,,,42.60894,-73.79247,1,(978) 682-2747,N
,,,,,,,,,,,44.67922,-74.98669,1,,Y
,,,,,,,,,,,43.04787,-74.21773,1,(518) 382-3159,Y
,,,,,,,,,,,40.59673,-73.97672,1,(718) 449-1195,N
,,,,,,,,,,,40.74758,-73.98231,1,,N
,,,,,,,,,,,42.67594,-73.78517,1,(978) 682-2747,Y
,,,,,,,,,,,41.09332,-73.95444,1,(845) 353-1129,Y
,,,,,,,,,,,40.84524,-73.86626,1,(914) 663-6958,N
,,,,,,,,,,,41.42745,-74.16914,1,,Y
,,,,,,,,,,,41.11477,-74.11393,1,,N
,,,,,,,,,,,40.69007,-73.95163,1,,N
,,,,,,,,,,,40.70831,-73.68117,1,(516) 328-0193,N
,,,,,,,,,,,41.38004,-74.17406,1,(845) 782-8753,Y
,,,,,,,,,,,42.73106,-73.68914,1,,N
,,,,,,,,,,,40.7459,-73.24117,1,(631) 444-0183,N
,,,,,,,,,,,42.34979,-77.66894,1,,Y
,,,,,,,,,,,42.27827,-73.75085,1,,N
,,,,,,,,,,,42.90717,-78.75238,1,(716) 566-5166,N
,,,,,,,,,,,43.09879,-78.92676,1,(716) 407-3149,Y
,,,,,,,,,,,41.73433,-73.58044,1,(845) 224-9115,Y
,,,,,,,,,,,40.64006,-73.60446,1,(516) 377-5295,N
,,,,,,,,,,,41.06376,-73.77603,1,(914) 366-6405,N
,,,,,,,,,,,41.03341,-73.76479,1,,N
,,,,,,,,,,,43.12276,-76.21639,1,,Y
,,,,,,,,,,,41.65956,-73.84811,1,,Y
,,,,,,,,,,,40.73675,-73.86572,1,(718) 592-0941,N
,,,,,,,,,,,42.90782,-78.86725,1,(716) 566-5166,N
,,,,,,,,,,,40.75237,-73.91521,1,,N
,,,,,,,,,,,40.73993,-73.63526,1,(516) 873-6688,N
,,,,,,,,,,,42.85421,-74.0095,1,,Y
,,,,,,,,,,,40.74195,-73.13041,1,,N
,,,,,,,,,,,40.75137,-73.99754,1,,N
,,,,,,,,,,,42.12547,-75.97162,1,,Y
,,,,,,,,,,,40.76471,-73.45319,1,(516) 752-7521,N
,,,,,,,,,,,40.76255,-73.97681,1,(212) 245-4655,N
,,,,,,,,,,,40.7581,-73.58801,1,(516) 997-0174,N
,,,,,,,,,,,43.15115,-76.35135,1,(315) 635-7480,Y
,,,,,,,,,,,40.73571,-73.97949,1,(212) 228-8870,N
,,,,,,,,,,,40.86244,-73.92548,1,(212) 555-0262,N
,,,,,,,,,,,43.1629,-76.12022,1,(315) 699-0905,Y
,,,,,,,,,,,42.68453,-73.84792,1,(978) 682-2747,Y
,,,,,,,,,,,43.12891,-77.56716,1,,N
,,,,,,,,,,,40.77439,-73.87316,1,(718) 457-5376,N
,,,,,,,,,,,42.5772,-76.21492,1,(607) 622-0788,Y
,,,,,,,,,,,40.6246,-73.99975,1,,N
,,,,,,,,,,,40.77104,-73.52699,1,(516) 932-5057,N
,,,,,,,,,,,40.64903,-73.96383,1,,N
,,,,,,,,,,,40.62477,-74.14816,1,(718) 227-6716,N
,,,,,,,,,,,42.99354,-73.85065,1,,Y
,,,,,,,,,,,42.05452,-73.95597,1,,Y
,,,,,,,,,,,42.94876,-74.35819,1,,Y
,,,,,,,,,,,43.09759,-78.97556,1,,N
,,,,,,,,,,,40.74683,-73.53368,1,,N
,,,,,,,,,,,40.83538,-73.6224,1,,N
,,,,,,,,,,,40.78335,-72.86469,1,,N
,,,,,,,,,,,41.29859,-73.93644,1,(914) 734-1629,N
,,,,,,,,,,,40.84689,-73.84422,1,(914) 337-0950,N
,,,,,,,,,,,40.8621,-73.89358,1,(718) 842-3883,N
,,,,,,,,,,,43.09588,-75.2427,1,(978) 682-2747,Y
,,,,,,,,,,,40.78029,-73.11041,1,,N
,,,,,,,,,,,40.71577,-73.66102,1,(516) 481-4656,N
,,,,,,,,,,,41.96926,-73.98931,1,(845) 336-5241,Y
,,,,,,,,,,,40.7985,-73.94101,1,,N
,,,,,,,,,,,40.61565,-73.99364,1,(718) 232-1552,N
,,,,,,,,,,,40.71475,-73.94431,1,(718) 384-7642,N
,,,,,,,,,,,40.70242,-73.79151,1,,N
,,,,,,,,,,,40.76651,-73.54127,1,(516) 932-3611,N
,,,,,,,,,,,41.49549,-74.02213,1,(845) 534-1371,Y
,,,,,,,,,,,40.61185,-74.1575,1,(718) 227-6716,N
,,,,,,,,,,,41.09951,-74.02071,1,(845) 215-5703,N
,,,,,,,,,,,40.58789,-74.16557,1,(718) 227-6716,N
,,,,,,,,,,,40.85794,-73.86748,1,(914) 663-6958,N
,,,,,,,,,,,40.81653,-73.8922,1,(718) 861-4172,N
,,,,,,,,,,,42.73045,-73.7034,1,,Y
,,,,,,,,,,,43.05495,-75.27709,1,(978) 682-2747,Y
,,,,,,,,,,,43.10715,-75.24448,1,(978) 682-2747,Y
,,,,,,,,,,,40.78309,-73.95303,1,(917) 779-9310,N
,,,,,,,,,,,40.72412,-73.95117,1,,N
,,,,,,,,,,,43.22468,-75.48601,1,(978) 682-2747,Y
,,,,,,,,,,,42.73431,-73.69646,1,,Y
,,,,,,,,,,,40.75832,-73.9707,1,,N
,,,,,,,,,,,40.61287,-73.92635,1,(718) 238-9753,N
,,,,,,,,,,,40.73281,-73.98639,1,(212) 532-6169,N
,,,,,,,,,,,42.76807,-78.62617,1,,N
,,,,,,,,,,,40.74773,-73.61802,1,(516) 741-8352,N
,,,,,,,,,,,40.72642,-73.98597,1,,N
,,,,,,,,,,,40.66937,-73.43198,1,(516) 804-8453,N
,,,,,,,,,,,42.78365,-73.65514,1,,Y
,,,,,,,,,,,40.86766,-73.92083,1,,N
,,,,,,,,,,,42.3749,-73.83131,1,,Y
,,,,,,,,,,,40.68045,-73.99667,1,(718) 797-3543,N
,,,,,,,,,,,40.79602,-73.93523,1,,N
,,,,,,,,,,,42.97202,-78.63914,1,,Y
,,,,,,,,,,,40.74785,-73.97637,1,(212) 867-8276,N
,,,,,,,,,,,40.83556,-73.06377,1,(631) 451-7367,N
,,,,,,,,,,,42.87786,-77.24106,1,,N
,,,,,,,,,,,40.75529,-73.98925,1,(212) 395-9282,N
,,,,,,,,,,,43.03609,-78.75027,1,(716) 625-9653,Y
,,,,,,,,,,,42.95954,-78.81438,1,(716) 446-9519,Y
,,,,,,,,,,,43.40458,-76.11938,1,,Y
,,,,,,,,,,,40.85865,-73.08812,1,(631) 313-2017,Y
,,,,,,,,,,,42.97977,-78.82233,1,(716) 862-3856,Y
,,,,,,,,,,,42.90931,-78.75385,1,(716) 651-0398,Y
,,,,,,,,,,,40.629,-73.94742,1,(718) 439-4258,N
,,,,,,,,,,,43.22385,-77.69657,1,,Y
,,,,,,,,,,,40.70621,-73.79213,1,(718) 526-3377,N
,,,,,,,,,,,41.5619,-74.18175,1,(845) 778-5736,N
,,,,,,,,,,,42.49358,-76.29796,1,(607) 844-5336,Y
,,,,,,,,,,,42.58813,-76.13039,1,(607) 758-3838,Y
,,,,,,,,,,,40.90684,-73.9046,1,(718) 432-2163,N
,,,,,,,,,,,40.72393,-73.52691,1,,N
,,,,,,,,,,,42.43824,-76.50838,1,(607) 272-3619,Y
,,,,,,,,,,,44.04753,-75.81047,1,(315) 773-2730,N
,,,,,,,,,,,42.11642,-76.01919,1,(607) 785-2720,Y
,,,,,,,,,,,40.7348,-73.08506,1,,N
,,,,,,,,,,,40.59094,-74.16465,1,,N
,,,,,,,,,,,42.86274,-73.77873,1,,Y
,,,,,,,,,,,40.79033,-73.97464,1,,N
,,,,,,,,,,,42.87673,-78.69666,1,,Y
,,,,,,,,,,,40.81149,-73.12492,1,,N
,,,,,,,,,,,42.70747,-73.67811,1,,Y
,,,,,,,,,,,40.7555,-73.97836,1,,N
,,,,,,,,,,,43.0689,-77.44171,1,,Y
,,,,,,,,,,,43.05637,-74.32429,1,,Y
,,,,,,,,,,,40.7384,-73.42352,1,(631) 752-2361,N
,,,,,,,,,,,43.15416,-75.97389,1,(315) 633-2333,Y
,,,,,,,,,,,40.64704,-73.88286,1,,N
,,,,,,,,,,,40.703,-73.79981,1,(718) 206-4135,N
,,,,,,,,,,,40.74065,-73.75842,1,(718) 217-1599,N
,,,,,,,,,,,40.83091,-73.91055,1,,N
,,,,,,,,,,,42.83088,-78.75346,1,(716) 674-6306,Y
,,,,,,,,,,,41.20034,-74.00818,1,,N
,,,,,,,,,,,43.04135,-76.2691,1,(978) 682-2747,Y
,,,,,,,,,,,41.55508,-73.78461,1,(845) 226-4166,N
,,,,,,,,,,,42.86883,-73.9329,1,,Y
,,,,,,,,,,,40.73955,-73.93461,1,(718) 706-6007,N
,,,,,,,,,,,42.75633,-73.75853,1,,Y
,,,,,,,,,,,41.4662,-74.35913,1,(845) 943-6247,Y
,,,,,,,,,,,40.68958,-73.66792,1,(516) 481-4911,N
,,,,,,,,,,,43.32904,-73.6871,1,,Y
,,,,,,,,,,,42.99069,-78.76035,1,(716) 632-1410,Y
,,,,,,,,,,,41.60731,-73.82863,1,(845) 227-8611,N
,,,,,,,,,,,40.57615,-74.1645,1,,N
,,,,,,,,,,,41.49292,-73.67934,1,(845) 878-7792,Y
,,,,,,,,,,,43.18779,-77.50601,1,,N
,,,,,,,,,,,42.81855,-73.7718,1,(978) 682-2747,Y
,,,,,,,,,,,42.08019,-78.47742,1,(716) 592-4299,Y
,,,,,,,,,,,40.68568,-73.7936,1,(718) 925-8790,N
,,,,,,,,,,,40.74878,-73.99159,1,(212) 594-3084,N
,,,,,,,,,,,40.70318,-73.3431,1,(631) 321-0159,N
,,,,,,,,,,,42.93798,-78.69809,1,,Y
,,,,,,,,,,,40.74055,-73.98165,1,(212) 213-6086,N
,,,,,,,,,,,42.9913,-78.82115,1,,N
,,,,,,,,,,,40.60209,-74.12046,1,,N
,,,,,,,,,,,40.56569,-74.11274,1,(732) 572-5000,N
,,,,,,,,,,,43.12823,-78.83775,1,(715) 731-4505,Y
,,,,,,,,,,,43.2533,-77.66608,1,,Y
,,,,,,,,,,,43.11805,-75.29265,1,(978) 682-2747,Y
,,,,,,,,,,,43.22673,-77.28165,1,,Y
,,,,,,,,,,,43.3636,-73.69985,1,,Y
,,,,,,,,,,,44.04588,-75.8007,1,,N
,,,,,,,,,,,40.6197,-74.00825,1,,N
,,,,,,,,,,,42.08752,-76.04952,1,(607) 754-1064,Y
,,,,,,,,,,,43.18805,-76.22655,1,(315) 622-3850,N
,,,,,,,,,,,40.74497,-73.98265,1,(212) 213-9029,N
,,,,,,,,,,,42.7901,-73.97882,1,(518) 346-0059,Y
,,,,,,,,,,,42.94745,-78.86942,1,(716) 873-6666,Y
,,,,,,,,,,,41.71178,-73.96409,1,(845) 691-7058,Y
,,,,,,,,,,,40.95627,-73.73829,1,,N
,,,,,,,,,,,42.29276,-73.98889,1,(518) 622-3248,Y
,,,,,,,,,,,43.02686,-73.7928,1,,N
,,,,,,,,,,,43.14996,-77.69044,1,,Y
,,,,,,,,,,,40.82661,-72.809,1,,N
,,,,,,,,,,,40.87664,-73.17038,1,,N
,,,,,,,,,,,43.01489,-75.03675,1,(978) 682-2747,Y
,,,,,,,,,,,42.621,-73.77682,1,(978) 682-2747,Y
,,,,,,,,,,,40.70138,-73.43256,1,(516) 795-0192,N
,,,,,,,,,,,43.04547,-73.85007,1,,N
,,,,,,,,,,,40.72714,-73.85336,1,(718) 793-3690,N
,,,,,,,,,,,44.72763,-73.43539,1,,Y
,,,,,,,,,,,40.84088,-73.83939,1,,Y
,,,,,,,,,,,41.31501,-74.16615,1,,N
,,,,,,,,,,,40.74776,-73.55215,1,,N
,,,,,,,,,,,43.10132,-77.46186,1,,Y
,,,,,,,,,,,40.67607,-74.00063,1,(718) 237-0374,N
,,,,,,,,,,,41.67159,-73.79713,1,(845) 452-2937,N
,,,,,,,,,,,41.04344,-73.8006,1,(914) 948-3634,N
,,,,,,,,,,,40.8174,-73.9227,1,(718) 292-1477,N
,,,,,,,,,,,43.07097,-76.17254,1,(315) 476-0747,N
,,,,,,,,,,,40.7215,-74.00467,1,,N
,,,,,,,,,,,40.76635,-73.31055,1,(631) 544-6219,N
,,,,,,,,,,,40.74752,-73.88415,1,(718) 779-3947,N
,,,,,,,,,,,40.61046,-73.95444,1,(212) 737-4957,N
,,,,,,,,,,,40.76807,-73.26162,1,,N
,,,,,,,,,,,41.04544,-73.95548,1,,N
,,,,,,,,,,,43.20281,-77.65142,1,,N
,,,,,,,,,,,40.73681,-73.98438,1,(212) 228-0442,N
,,,,,,,,,,,43.48778,-73.7579,1,,Y
,,,,,,,,,,,41.15174,-73.83009,1,(914) 762-0237,N
,,,,,,,,,,,40.80781,-73.95264,1,,N
,,,,,,,,,,,42.10226,-75.8448,1,(607) 238-7794,Y
,,,,,,,,,,,42.89021,-78.87321,1,(716) 845-7061,N
,,,,,,,,,,,40.70907,-73.29786,1,,N
,,,,,,,,,,,40.75918,-73.97053,1,(212) 644-5849,N
,,,,,,,,,,,40.62185,-74.02887,1,,N
,,,,,,,,,,,40.76143,-73.98422,1,,N
,,,,,,,,,,,40.57586,-73.98105,1,,N
,,,,,,,,,,,40.74773,-74.00046,1,,N
,,,,,,,,,,,40.70162,-73.59291,1,,Y
,,,,,,,,,,,43.10846,-77.74462,1,,Y
,,,,,,,,,,,40.77253,-73.27856,1,,N
,,,,,,,,,,,40.79497,-73.9713,1,,N
,,,,,,,,,,,40.75414,-73.99184,1,,N
,,,,,,,,,,,40.75064,-73.97684,1,(212) 682-4215,N
,,,,,,,,,,,42.45924,-79.31604,1,(716) 366-9278,Y
,,,,,,,,,,,40.95025,-73.72982,1,,N
,,,,,,,,,,,40.98908,-73.80885,1,(914) 472-9227,N
,,,,,,,,,,,40.743,-73.48218,1,(516) 470-1613,N
,,,,,,,,,,,40.83942,-73.93744,1,,N
,,,,,,,,,,,40.73416,-73.17657,1,,N
,,,,,,,,,,,42.60689,-76.16792,1,(315) 218-6341,Y
,,,,,,,,,,,40.77297,-73.79491,1,(718) 225-0492,N
,,,,,,,,,,,42.54693,-73.36844,1,(518) 733-0312,Y
,,,,,,,,,,,40.87032,-73.87881,1,(718) 944-1591,N
,,,,,,,,,,,40.67762,-73.47001,1,,N
,,,,,,,,,,,40.59787,-73.96096,1,(718) 376-3590,N
,,,,,,,,,,,40.61283,-73.98218,1,,N
,,,,,,,,,,,43.11081,-74.26731,1,(518) 661-5344,Y
,,,,,,,,,,,42.1508,-76.83463,1,(607) 739-2219,Y
,,,,,,,,,,,40.8595,-73.41787,1,,N
,,,,,,,,,,,40.63049,-73.91909,1,,N
,,,,,,,,,,,40.73613,-73.74716,1,,N
,,,,,,,,,,,41.07991,-73.86375,1,(914) 631-0429,N
,,,,,,,,,,,40.73426,-73.84769,1,,N
,,,,,,,,,,,42.97309,-77.35365,1,,Y
,,,,,,,,,,,40.69233,-73.479,1,,N
,,,,,,,,,,,41.0313,-73.78731,1,(914) 681-8791,N
,,,,,,,,,,,40.90588,-73.77695,1,(914) 633-0028,N
,,,,,,,,,,,42.09624,-75.97712,1,(607) 217-7377,Y
,,,,,,,,,,,42.37336,-76.86993,1,,Y
,,,,,,,,,,,43.12784,-77.66418,1,,N
,,,,,,,,,,,42.63878,-73.85746,1,,N
,,,,,,,,,,,42.8126,-73.98218,1,,Y
,,,,,,,,,,,40.58698,-74.10435,1,,N
,,,,,,,,,,,40.89049,-73.84908,1,,N
,,,,,,,,,,,40.87835,-73.88599,1,(718) 220-0839,Y
,,,,,,,,,,,43.05965,-77.61154,1,,Y
,,,,,,,,,,,40.79018,-73.94592,1,,N
,,,,,,,,,,,40.72585,-73.50671,1,,N
,,,,,,,,,,,40.74999,-73.86286,1,,N
